ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
11.1," Tom Curran to Rahul, SIX, too predictable from Curran - attempts the slower ball, but it's right in the slot for KL as he slugs it over mid-wicket, soars over the ropes for a maximum ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Rahul, Tom Curran,6,0,Slot
10.6," Unadkat to Agarwal, 2 runs, another slower ball on the pads, Mayank plays with soft hands and nurdles it in front of mid-wicket, scampers back for the second run ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Agarwal, Unadkat,2,0,
10.6," Unadkat to Agarwal, wide, the slower bouncer from Unadkat, but it loops high and wide off the batsman, called as a wide ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Agarwal, Unadkat,wide,1,
10.5,"Unadkat to Rahul, 1 run, another slower ball from Unadkat, he's getting some grip off the surface, awkwardly nudged in front of mid-wicket for a single",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Rahul,Unadkat,1,0,
10.4," Unadkat to Rahul, no run, back of a length and at the stumps, KL makes room and then steers it straight to the fielder at backward point ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Rahul, Unadkat,0,0,Back of Length
10.3," Unadkat to Agarwal, 1 run, short of a good length and just outside off, Mayank makes room and pushes it into the gap past cover-point for a single ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Agarwal, Unadkat,1,0,Short
10.2," Unadkat to Agarwal, FOUR, ugly and four, length ball outside off and Mayank couldn't hold himself back, went on a big swipe over mid-wicket, gets a thick edge over backward point and runs away to the ropes ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Agarwal, Unadkat,4,0,Good
10.1," Unadkat to Rahul, 1 run, short of a length and angling into Rahul's body, punched towards cover-point where Uthappa fumbles and allows a single ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Rahul, Unadkat,1,0,Short
9.6,"Tom Curran to Rahul, 1 run, squares drives the length ball to square third man for one",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Rahul,Tom Curran,1,0,Good
9.5," Tom Curran to Agarwal, 1 run, looks a touch tired as he pulls the short ball to deep mid-wicket for a single ",1st Inns,9th,Rajasthan Royals,Kings XI Punjab,"Rajasthan Royals (Playing XI): Steven Smith(c), Jos Buttler(w), Sanju Samson, Robin Uthappa, Rahul Tewatia, Riyan Parag, Tom Curran, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Ankit Rajpoot","Kings XI Punjab (Playing XI): Mayank Agarwal, Lokesh Rahul(w/c), Nicholas Pooran, Glenn Maxwell, Karun Nair, Sarfaraz Khan, James Neesham, Murugan Ashwin, Ravi Bishnoi, Mohammed Shami, Sheldon Cottrell",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 27,2020",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Sanju Samson,RR,field,PBKS,RR,Agarwal, Tom Curran,1,0,Short
