ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
4.3," Cottrell to de Villiers, wide, fuller, wider, left alone for it to be wided ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,de Villiers, Cottrell,wide,1
4.2,"Cottrell to de Villiers, SIX, length delivery, off-pace as well, de Villiers has his weight on the back leg but still manages to slam it over long-off for a sixer. Was sweetly hit. de Villiers has to fire tonight for RCB",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,de Villiers,Cottrell,6,0
4.1," Cottrell to de Villiers, no run, slaps the ball out into the off-side to find the fielder at cover ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,de Villiers, Cottrell,0,0
3.6," Shami to Finch, no run, stabs the ball out into the off-side as it angled in ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,Finch, Shami,0,0
3.5," Shami to Finch, no run, Is Finch gone? The umpire has given him out caught behind. But Finch was quick to review it. That nipped in, Finch pushed at it and seems to have missed it. Mostly it went off the pads and into the keeper's gloves. Not out is the verdict and Finch is safe. Even he was safe on the LBW call as it was missing the wickets ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,Finch, Shami,0,0
3.4,"Shami to Finch, FOUR, slow full toss and lofted over mid-on for the first four of the innings. That was a terrible delivery and Finch took advantage of it",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,Finch,Shami,4,0
3.3," Shami to Finch, no run, angling in, Finch turns the ball out into the on-side off the inner half of the bat ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,Finch, Shami,0,0
3.2," Shami to de Villiers, 1 run, back of a length delivery outside off and de Villiers looks to poke at it. Gets an inside edge and the ball dribbles out into the off-side for a single ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,de Villiers, Shami,1,0
3.1," Shami to Finch, 1 run, length delivery and pushed away into the off-side for a quick single ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,Finch, Shami,1,0
2.6," Cottrell to de Villiers, no run, gets on top of the bounce and nudged it down into the on-side ",2nd Inns,6th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w/c), Mayank Agarwal, Karun Nair, Nicholas Pooran, Glenn Maxwell, Sarfaraz Khan, James Neesham, Mohammed Shami, Murugan Ashwin, Sheldon Cottrell, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers, Shivam Dube, Josh Philippe(w), Washington Sundar, Navdeep Saini, Umesh Yadav, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 24,2020",Royal Challengers Bangalore have won the toss and have opted to field,Kings XI Punjab won by 97 runs,KL Rahul,RCB,field,RCB,PBKS,de Villiers, Cottrell,0,0
