ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
19.6," Kartik Tyagi to Morgan, SIX, Captain Morgan powers KKR to 191/7! This is why he had turned down those two singles. Kartik Tyagi goes full and Morgan has lauched it again. As straight as an arrow and right into the sightscreen as KKR finish off the innings in style ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan, Kartik Tyagi,6,0
19.5," Kartik Tyagi to Morgan, no run, another single turned down. Too full on the pads and it has been flicked to deep square leg ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan, Kartik Tyagi,0,0
19.4," Kartik Tyagi to Morgan, no run, Morgan has turned down the single. Has absolutely smashed this full length delivery, but there was no elevation, straight to long-off ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan, Kartik Tyagi,0,0
19.3," Kartik Tyagi to K Nagarkoti, 1 run, a full toss by Kartik Tyagi and it has been clipped through wide mid-on for one. Morgan's back on strike.. ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,K Nagarkoti, Kartik Tyagi,1,0
19.2," Kartik Tyagi to Cummins, out Caught by Samson!! Tyagi has got a wicket with a similar delivery. Got Russell with a full and wide one, and gets Cummins too. He was down on his knee to swing it, but ends up getting an outside edge that has been pouched by Sanju. Moreover, Morgan's deprived of strike in the last over. Cummins c Samson b Kartik Tyagi 15(11) [6s-1] ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Cummins, Kartik Tyagi,out,out
19.1," Kartik Tyagi to Cummins, 2 runs, overpitched delivery by Kartik Tyagi and he has been drilled straight down the ground for a couple of runs ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Cummins, Kartik Tyagi,2,0
18.6," Stokes to Morgan, FOUR, 24 runs in that over! Short in length outside off, Morgan rocks back and cuts it through short third man for four runs to end the over. Just giving the finishing touches to this innings are the two overseas players ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan, Stokes,4,0
18.5," Stokes to Morgan, SIX, third six of the over! Stokes is getting too predictable. Another slower delivery right into the slot and it has been launched into the sightscreen ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan, Stokes,6,0
18.4,"Stokes to Morgan, SIX, first fifty for Eoin Morgan! On a length around middle and leg, Morgan picks the bones out of it and nails his loft over long-on as he clears the fence",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan,Stokes,6,0
18.3," Stokes to Cummins, 1 run, too full on off and Cummins chips it in front of extra cover, was in the air, but well short of the man sprinting across ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Cummins, Stokes,1,0
18.2," Stokes to Cummins, SIX, shot! Touch fuller around off, slower one and right in the slot. Cummins picks it early and deposits it over long-off for a clean six ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Cummins, Stokes,6,0
18.1," Stokes to Morgan, 1 run, short of a length outside off, Morgan chops it in front of covers for one ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan, Stokes,1,0
17.6," Jofra Archer to Cummins, no run, perfect bouncer to end the over as Cummins is forced to duck for cover, lost his balance in his quest to evade it ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Cummins, Jofra Archer,0,0
17.5,"Jofra Archer to Morgan, leg byes, 1 run, fullish length angling in around leg, Morgan swings hard and misses. Struck hard just above the left knee, but Morgan's not showing any sign of pain. If that missed the padding, will be a big bruise",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Morgan,Jofra Archer,byes,1
17.4," Jofra Archer to Cummins, 1 run, direct-hit at the bowler's end, and it would have been curtains for Cummins. Smith was the one to fire this one from mid-off, but couldn't get it right. Was a full ball that Cummins drove and scampered across to complete one ",1st Inns,54t,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Shivam Mavi, Pat Cummins, Kamlesh Nagarkoti, Varun Chakravarthy","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Varun Aaron, Kartik Tyagi",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 01,2020",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 60 runs,Pat Cummins,RR,field,KKR,RR,Cummins, Jofra Archer,1,0
