ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
19.6," Nortje to Ishan Kishan, SIX, BANG! His fifty comes up off the final delivery as Nortje throws in another slower one outside his hitting zone. The exuberance of youth, however, literally carries Kishan off his feet as he clubs this over deep extra cover to get MI an even 200 in Q1! ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Ishan Kishan, Nortje,6,0,,,deep extra cover
19.5," Nortje to Hardik Pandya, byes, 1 run, slower short one Hardik Pandya has a swing at it, misses completely but the 'keeper fumbles, conceding a bye... ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Hardik Pandya, Nortje,byes,1,Short,,keeper
19.4," Nortje to Hardik Pandya, SIX, low full-toss, and Pandya has crashed this over long-off for six! No pace lost - none of the 148.5km/h, and his hand speed has been good enough to carry this over long-off for six! Unbelievable range hitting... ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Hardik Pandya, Nortje,6,0,Full toss,,long-off
19.3," Nortje to Hardik Pandya, SIX, too many in a row, a third slower one, 122km/h, and Hardik Pandya carts this over wide long-on for six! He's clubbed this! ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Hardik Pandya, Nortje,6,0,,wide,long-on
19.2," Nortje to Hardik Pandya, no run, slower yorker, away from the hitting zone as well, Hardik Pandya reaches out and doesn't anticipate the change-up, as his bottom-hand comes off - the ball crashing into Nortje's boot in the followthrough ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Hardik Pandya, Nortje,0,0,yorker,,
19.1," Nortje to Ishan Kishan, 1 run, slower, fuller one outside off, Ishan Kishan mows this down to mid-wicket for a single ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Ishan Kishan, Nortje,1,0,Full,off side,mid-wicket
18.6,"Rabada to Ishan Kishan, 1 run, fuller length ball on the stumps, Kishan Dhoni-copters this to deep mid-wicket for a single. That's the third time Rabada has gone wicketless this IPL, and DC would have been hoping Q1 wouldn't be one of those games...",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Ishan Kishan,Rabada,1,0,Full,stump line,mid-wicket
18.5," Rabada to Ishan Kishan, FOUR, backs away into the on-side, does Ishan Kishan. Rabada follows him, but errs in length - little too full for the yorker (145.9km/h), and that's sliced away through deep extra cover for four... ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Ishan Kishan, Rabada,4,0,Full,,deep extra cover
18.4," Rabada to Hardik Pandya, 1 run, full and wide, that yorker, and fast too, @140km/h Hardik Pandya reaches out and toe-ends it to extra cover for a single ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Hardik Pandya, Rabada,1,0,Full,wide,extra cover
18.3," Rabada to Hardik Pandya, no run, nails a yorker, and that's been dug back out to the bowler. A comical fake appeal for a caught&bowled... ",1st Inns,Qua,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Ajinkya Rahane, Shreyas Iyer(c), Rishabh Pant(w), Marcus Stoinis, Daniel Sams, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Nov 05,2020",Delhi Capitals have won the toss and have opted to field,Mumbai Indians won by 57 runs,Jasprit Bumrah,DC,field,MI,DC,Hardik Pandya, Rabada,0,0,yorker,,
