ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen
19.6," Bhuvneshwar to Shivam Dube, out Shivam Dube Run Out!! Just top skills. The field was set for a yorker -- long-off, long-on, deep mid-wicket. But Kumar does the double bluff, going for the quick bouncer. Dube meanwhile had himself committed to his front foot, and by the time he can rock back and look to pull, has the ball going over comfortably. Anyway, then he decides to step out for the single and doesn't even bother getting back in after getting nothing from Philippe as Bairstow runs to the stumps to whip the bails off. Okay, 163 then .. Shivam Dube run out (Bairstow) 7(8) ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
19.5," Bhuvneshwar to Philippe, 1 run, yorker, wider, but Philippe manages to get bat now, digging down to long-off ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
19.4," Bhuvneshwar to Philippe, no run, 111kph, slower wide yorker. Beats Philippe's almighty tonking swing big time ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
19.3," Bhuvneshwar to de Villiers, out de Villiers Run Out!! 1 run completed. Drilled through the covers again, and flies full-length in trying to get back in for the second as well. But Manish's throw is flat, bang on top of the stumps. Yea, he's an AB on the field. de Villiers run out (Manish Pandey/Bairstow) 51(30) [4s-4 6s-2] ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
19.2," Bhuvneshwar to de Villiers, 2 runs, slices through extra cover, damn cleanly. And fifty - the second-best in this game ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
19.1," Bhuvneshwar to de Villiers, FOUR, wow. Just murder. Just AB things. Plonks in front, gives his arms the room to swing and then tonks this straight down, nearly all the way ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
18.6," Sandeep Sharma to de Villiers, 1 run, okay, he has his strike back, jamming this yorker through mid-wicket ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
18.5,"Sandeep Sharma to de Villiers, no run, the yorker beats him -- full, outside off, under the attempted squeeze",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
18.4," Sandeep Sharma to de Villiers, SIX, width again. Sharma doesn't bother changing his approach, something AB's read well in advance to slap over point this time ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
18.3," Sandeep Sharma to de Villiers, SIX, carves it over extra cover. AB waits patiently now, it's another one of Sharma's slower balls that sits up on a length. And boom, and the virus has saved someone in the crowd from a broken nose ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
18.2," Sandeep Sharma to de Villiers, no run, 111.4kph, top disguise in this slower one. Villiers swings big, if only he'd connected and not been fooled for the lack of pace. If only  ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
18.1," Sandeep Sharma to Shivam Dube, 1 run, 125.5kph, back of a length. Dube moves away and slaps, toe-ending wide of long-off ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
17.6," T Natarajan to Shivam Dube, 1 run, 137.1kph, fires it full into middle and leg. Clipped away to fine leg ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
17.5," T Natarajan to Shivam Dube, 2 runs, back of a length, into the body. Dube swipes flat-batted, backward square leg ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
17.4," T Natarajan to Shivam Dube, no run, 123.1kph, neat bowling this -- spots Dube making room and follows him with a slower back of a length cross-seamer that comes in and cramps him for room. The result: a defensive, adjusted, jab-out back down the pitch ",1st Inns,3rd,Sunrisers Hyderabad,Royal Challengers Bangalore,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Vijay Shankar, Mitchell Marsh, Priyam Garg, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, T Natarajan","Royal Challengers Bangalore (Playing XI): Aaron Finch, Devdutt Padikkal, Virat Kohli(c), AB de Villiers, Josh Philippe(w), Shivam Dube, Washington Sundar, Umesh Yadav, Navdeep Saini, Dale Steyn, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Sep 21,2020",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 10 runs,Yuzvendra Chahal,SRH,field
