ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
19.6," Shivam Mavi to Pollard, 2 runs, Mavi does not get fussed by the mind games. He sticks to his strengths and cramps Pollard with a short of length delivery at the body, the mistimed pull rolls towards deep mid-wicket and Gill does not gather the ball cleanly, the second is taken quite comfortably in the end ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Shivam Mavi
19.5," Shivam Mavi to Pollard, 2 runs, this is fine bowling from Mavi. Spears it full and just short of yorker length, Pollard drives it towards extra cover where Morgan dives across and parries it to long-off ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Shivam Mavi
19.4," Shivam Mavi to Pollard, 2 runs, slower delivery banged into the surface, Pollard toe-ends the pull to deep square leg and he wanted two, raced across to the other end before the throw came ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Shivam Mavi
19.3," Shivam Mavi to Pollard, FOUR, misses the yorker and it is a juicy full toss just below waist, Pollard picked his spot and it is deep mid-wicket. Not the best of connections and hence he picks up only a boundary ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Shivam Mavi
19.3," Shivam Mavi to Pollard, wide, full delivery outside off, it was away from the tramline and Pollard threw the kitchen sink at it, but still could not make any sort of connnection. Ravi signals a wide but Karthik challenged the decision. In the end, it stays with the onfield call ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Shivam Mavi
19.2," Shivam Mavi to Krunal Pandya, leg byes, 1 run, slower delivery and Krunal is through the heave early, he misses and the ball strikes him on the pad, there's a stifled appeal for LBW from Mavi but it had clearly pitched outside leg ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Krunal Pandya, Shivam Mavi
19.1," Shivam Mavi to Pollard, 1 run, low full toss and Pollard is not able to get under it, smashes it straight to long-off ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Shivam Mavi
18.6," Russell to Krunal Pandya, no run, now a bouncer, a quick one at that, Krunal has no other option but to take it on, but it is fast and climbing beats the top-edge and thuds into Karthik's mitts. That's a fine over from Russell and leaves you wondering why he hasn't completed his quota of overs ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Krunal Pandya, Russell
18.5," Russell to Pollard, 1 run, goes round the wicket and nails the wide yorker, Pollard jams it out to long-off ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Pollard, Russell
18.4," Russell to Krunal Pandya, 1 run, woah! Why hasn't he bowled more? Sharp short delivery right at the batsman, Krunal had nowhere to go as he tried to get out of the way, the ball hits him on the glove and rolls to the off-side, Pollard calls him through even though Krunal is on the ground, he gets up and races across to make his ground. Karthik has a shy but fails to hit the target ",1st Inns,5th,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Sunil Narine, Shubman Gill, Nitish Rana, Eoin Morgan, Andre Russell, Dinesh Karthik(w/c), Nikhil Naik, Pat Cummins, Kuldeep Yadav, Sandeep Warrier, Shivam Mavi","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Saurabh Tiwary, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Sep 23,2020",Kolkata Knight Riders have won the toss and have opted to field,Mumbai Indians won by 49 runs,Rohit Sharma,KKR,field,MI,KKR,Krunal Pandya, Russell
