ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
4.6," Stokes to Rayudu, FOUR, intent! Rayudu gives the charge as he so often does against quick bowlers, gives himself enough room to free his arms and smacks it over mid-off, one bounce and over the ropes. Costly first over from Stokes, 15 runs off it ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Rayudu, Stokes,4,0
4.5," Stokes to Rayudu, no run, back of a length on off, Rayudu moves across and defends to the on-side ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Rayudu, Stokes,0,0
4.4," Stokes to Rayudu, FOUR, no venom on this short ball and it sat up nicely for Rayudu, who gets inside the line and pulls it with a wrist-roll backward of square leg, no chance for Parag to stop that in the deep ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Rayudu, Stokes,4,0
4.3," Stokes to Rayudu, no run, 133.4kph good length ball around off, Rayudu angles it to backward point ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Rayudu, Stokes,0,0
4.2," Stokes to Sam Curran, 1 run, immediately shortens the length, Curran gets on top of the bounce and steers it behind point ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Sam Curran, Stokes,1,0
4.1," Stokes to Sam Curran, SIX, right in the slot and Curran dispatches it near the sightscreen. Stokes is also impressed with the welcome. Full and outside off, Curran has a free swing of the arms to launch it straight back over ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Sam Curran, Stokes,6,0
3.6," Kartik Tyagi to Watson, out Caught by Rahul Tewatia!! Tyagi has his man. Not a wicket taking delivery but Rajasthan and Tyagi won't be complaining. They have two early wickets and it is the two in-form overseas batsmen. Full angled in on off and middle, Watson flicks and doesn't keep it down, picks out Tewatia at short mid-wicket. Watson c Rahul Tewatia b Kartik Tyagi 8(3) [4s-2] ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Watson, Kartik Tyagi,out,out
3.5," Kartik Tyagi to Watson, FOUR, streaky! Fuller and outside off, Watson went hard on the drive, the under-edge hits the surface just behind the wicket and bounces over Samson ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Watson, Kartik Tyagi,4,0
3.4," Kartik Tyagi to Watson, FOUR, that's not the length to bowl to Watson. Banged into the surface and barely got it to chest height, Watson is quick to get into position and nails the pull in front of square. Tyagi stares but Watson doesn't indulge ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Watson, Kartik Tyagi,4,0
3.3," Kartik Tyagi to Sam Curran, 1 run, once more plenty of space outside off and Curran throws his hands, slices the cut on the bounce to third man, decent stop from Rajpoot as the ball was traveling quickly ",1st Inns,37t,Chennai Super Kings,Rajasthan Royals,"Chennai Super Kings (Playing XI): Faf du Plessis, Sam Curran, Shane Watson, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Kedar Jadhav, Deepak Chahar, Piyush Chawla, Shardul Thakur, Josh Hazlewood","Rajasthan Royals (Playing XI): Robin Uthappa, Ben Stokes, Sanju Samson(w), Steven Smith(c), Jos Buttler, Riyan Parag, Rahul Tewatia, Jofra Archer, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 19,2020",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 7 wkts,Jos Buttler,CSK,bat,CSK,RR,Sam Curran, Kartik Tyagi,1,0
