ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
8.5,"Riyan Parag to Pant, no run, 82.1kph, in-slider with a round-arm action, Pant taps with soft hands and the ball gently rolls towards the keeper as it deflects off the boot. Pant is also quick to get back to his crease as Samson collects the ball",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Pant,Riyan Parag,0,0,
8.4," Riyan Parag to Lalit Yadav, 1 run, flat ball around off, punched down to long-on ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Riyan Parag,1,0,
8.3," Riyan Parag to Pant, 1 run, offbreak, cut hard through cover point ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Pant, Riyan Parag,1,0,
8.2," Riyan Parag to Pant, no run, stump-to-stump line, Pant blocks ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Pant, Riyan Parag,0,0,
8.2," Riyan Parag to Pant, wide, round-arm action, but he's spilled it way outside off, nothing doing from Pant ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Pant, Riyan Parag,wide,1,
8.1," Riyan Parag to Pant, FOUR, round the wicket, short and wide, asking to be punished. Pant slaps the cut off the back foot through point. The man in the deep dives but in vain ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Pant, Riyan Parag,4,0,Short
7.6," Chris Morris to Lalit Yadav, no run, bumper outside off, Yadav fails to make contact with his attempted upper-cut ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Chris Morris,0,0,
7.5," Chris Morris to Lalit Yadav, no run, short of length, blunted into the leg-side ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Chris Morris,0,0,Short
7.4," Chris Morris to Lalit Yadav, FOUR, shorter and wider from Morris, Yadav waits for the ball on the back foot and opens his bat-face to late-dab it very fine. Speeds away to the third man fence. Good use of the bowler's pace and width ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Chris Morris,4,0,Short
7.3," Chris Morris to Lalit Yadav, no run, shortened lenght, Yadav moves across, covers the line and defends it back to the bowler ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Chris Morris,0,0,Short
7.2," Chris Morris to Lalit Yadav, FOUR, 139.2kph, Lalit Yadav gets off the mark in style! A fullish ball, Yadav presses forward-and-across and closes his bat-face a bit to send it through the mid-wicket region. Got it off the meat of the bat ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Chris Morris,4,0,Full
7.1," Chris Morris to Pant, 1 run, fuller and wider, battered to sweeper cover ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Pant, Chris Morris,1,0,Full
6.6," Mustafizur to Lalit Yadav, no run, pushed defensively to cover ",1st Inns,7th,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Manan Vohra, Sanju Samson(w/c), David Miller, Jos Buttler, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Chetan Sakariya, Jaydev Unadkat, Mustafizur Rahman","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Rishabh Pant(w/c), Ajinkya Rahane, Marcus Stoinis, Chris Woakes, Ravichandran Ashwin, Lalit Yadav, Kagiso Rabada, Tom Curran, Avesh Khan",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 15,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Jaydev Unadkat,RR,field,DC,RR,Lalit Yadav, Mustafizur,0,0,
