ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
19.6," Avesh Khan to Bhuvneshwar, out Sandeep Sharma Run Out!! Pant doesn't miss out a second time and Sandeep Sharma isn't even in the frame. SRH finish with 134. On a good length and just outside off, Bhuvneshwar swung and missed, they were always going for the run, but Pant is good enough this time around. Sandeep Sharma run out (Pant) 0(1) ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Bhuvneshwar, Avesh Khan,out,out,Good,off side
19.5," Avesh Khan to Sandeep Sharma, byes, 1 run, on a length and just outside off - Sandeep swings and misses, there run through for a bye. Bhuvneshwar was struggling had Pant made a direct hit, he misses and they complete a run ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Sandeep Sharma, Avesh Khan,byes,1,Good,off side
19.4," Avesh Khan to Rashid Khan, out Rashid Khan Run Out!! 1 run completed. Rashid has run himself out while looking to keep strike, there was no second run there - could have been a run-out at either end. Both started, both stuttered, Rashid then kept going, but Smith's throw was at his end and he's short by a mile. Was another full ball that Rashid tried to play a helicopter shot, down the ground towards long-on. Rashid Khan run out (Smith/Pant) 22(19) [4s-2 6s-1] ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Rashid Khan, Avesh Khan,out,out,Short,
19.3," Avesh Khan to Rashid Khan, no run, another perfect yorker from Avesh, squeezed to backward point and Rashid doesn't take the single ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Rashid Khan, Avesh Khan,0,0,yorker,
19.2," Avesh Khan to Bhuvneshwar, 1 run, yorker length delivery outside off, Bhuvneshwar backs away and dabs it backward of square on the off-side for a single ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Bhuvneshwar, Avesh Khan,1,0,yorker,off side
19.1," Avesh Khan to Bhuvneshwar, FOUR, nicely played, length ball outside off - Bhuvneshwar gets forward and then elevates the drive over cover, the timing is sweet and the ball bounces away to the ropes ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Bhuvneshwar, Avesh Khan,4,0,Good,off side
19.1," Avesh Khan to Bhuvneshwar, wide, Avesh pushes this one down the leg-side, called as a wide ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Bhuvneshwar, Avesh Khan,wide,1,,wide
19.1," Avesh Khan to Bhuvneshwar, wide, short of a good length and well wide of off, Bhuvneshwar has a lame waft at that and misses, called as a wide as he looked to steal a run, sent back in time ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Bhuvneshwar, Avesh Khan,wide,1,Short,wide
18.6," Rabada to Rashid Khan, no run, another slower cutter from Rabada, Rashid makes room for the cut, but with no pace on the ball, only gets an under-edge that bounces through to the keeper ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Rashid Khan, Rabada,0,0,,
18.5," Rabada to Rashid Khan, FOUR, Rashid is playing a handy cameo here, slower short ball from Rabada - was the leg-cutter, Rashid backed away on the swing, gets a fat top-edge and it has enough to clear Pant - who was back-pedalling, bouces away to the ropes ",1st Inns,33r,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Jason Holder, Abdul Samad, Kedar Jadhav, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Sep 22,2021",Sunrisers Hyderabad have won the toss and have opted to bat,Delhi Capitals won by 8 wkts,Anrich Nortje,SRH,bat,SRH,DC,Rashid Khan, Rabada,4,0,Short,
