ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6," Bhuvneshwar to Pollard, SIX, momentum changing over? Pollard has pulled things back in style for MI, brings up 150 as well, length ball outside off and that's too risky, especially if you're bowling to someone as powerful as the West Indian all-rounder - he didn't get anywhere close to the ball, but still has enough power to heave it over mid-wicket, went flat and hard, well over the ropes ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
19.5," Bhuvneshwar to Pollard, SIX, smashed, for once Bhuvneshwar misses his length, slower ball and it sat up to be smacked - Pollard leans forward and drills it high and back over the bowler's head, went soaring into the stands to bring up his 200th six in IPL ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
19.4," Bhuvneshwar to Pollard, 2 runs, change of pace from Bhuvneshwar, slower ball outside off, Pollard drags the drive wide of long-on and wants a second run- a long throw from the deep and he has enough gas to complete the brace ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
19.3," Bhuvneshwar to Krunal Pandya, 1 run, fuller length delivery and well wide of off, driven in front of square on the off-side for a single ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
19.2," Bhuvneshwar to Pollard, 1 run, another one-handed slug from Pollard, he isn't enjoying the Chennai conditons one bit, drags it off the inner half of the bat and past mid-wicket for a single ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
19.1," Bhuvneshwar to Krunal Pandya, 1 run, on a good length and well wide of off, Krunal reaches out on the drive and mistimes it towards backward point for a single ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
18.6," Khaleel Ahmed to Krunal Pandya, 1 run, slower short ball outside off - dabbed straight to the fielder at backward point for a single ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
18.5," Khaleel Ahmed to Pollard, 1 run, back of a length and angling across the right-hander, dabbed behind square on the off-side for a single ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
18.4,"Khaleel Ahmed to Hardik Pandya, out Caught by Virat Singh!! Safe catch in the deep and Khaleel does have a wicket against his name, another failure for Hardik - on a good length and angling across the right-hander, was the slower ball, Hardik was aiming an expansive mow over cover - went with hard hands, lost his poise and his timing, skewed off the thick outside edge, was in the air for a long time, but Virat ran in from the deep, settled under it and held on. Hardik Pandya c Virat Singh b Khaleel Ahmed 7(5) [4s-1]",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
18.3," Khaleel Ahmed to Pollard, 1 run, a sitter and Vijay Shankar has dropped it, hasn't done a lot wrong tonight, but could this be a defining moment in the game? On a good length and angling across the right-hander, Pollard was dragging the lofted slog, played across the line and was a one-handed shovel in the end, went at a good height and should have been taken at deep mid-wicket ",1st Inns,9th,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, Rahul Chahar, Adam Milne, Jasprit Bumrah, Trent Boult","Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Virat Singh, Vijay Shankar, Abhishek Sharma, Abdul Samad, Rashid Khan, Bhuvneshwar Kumar, Mujeeb Ur Rahman, Khaleel Ahmed",,,IPL,2021,"MA Chidambaram Stadium,Chennai","Apr 17,2021",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 13 runs,Kieron Pollard,MI,bat,MI,SRH
