ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
19.6," Chris Morris to Morgan, leg byes, 1 run, Chris Morris resorts to the yorker and ends up giving away a single. Morgan was cramped on that delivery and failed to wood it. The impact was down leg and they only get a leg bye amidst a polite query from the bowler ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Chris Morris,byes,1,yorker,,,ramp shot,,
19.5," Chris Morris to Morgan, SIX, finally some meaty piece of wood on it and the ball flies over deep square for a sixer. Waited enough on that slower delivery and then picked it with that slog sweep of his to put it over the fence. 15 off the over already ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Chris Morris,6,0,,,deep square,slog shot,,
19.4," Chris Morris to Morgan, byes, FOUR, not the shot Morgan would be proud of. But he will take the end result. That was a slower delivery angled across. The ball bounced ahead of the keeper and Samson let it slip for four byes ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Chris Morris,byes,4,,,keeper,,,
19.3," Chris Morris to Karthik, 1 run, a miniature version of the helicopter off a fuller ball earns DK a single as the ball dribbles away to deep square ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Karthik, Chris Morris,1,0,Full,,deep square,helicopter shot,,
19.3," Chris Morris to Morgan, 2 wides, Morris has bowled one down leg to give away a wide but then he has missed a direct hit after the keeper lobbed the ball to him. Morgan was a goner. But Morris from a proximity missed the sticks ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Chris Morris,wide,2,,wide,keeper,wide,,
19.2," Chris Morris to Karthik, 1 run, slogs across the line but was devoid of any timing. The ball dribbled away to deep square for a single ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Karthik, Chris Morris,1,0,,,deep square,slog shot,,
19.1," Chris Morris to Morgan, byes, 1 run, slower delivery serpenting across the southpaw and Morgan looks to mow it across the line to miss it. The keeper fumbled and allowed the single to be taken ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Chris Morris,byes,1,,,keeper,beaten,,
18.6," Mustafizur to Morgan, 1 run, slides a fuller length delivery on the pads only for the batter to clip it behind square for a single. One more added to the tally ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Mustafizur,1,0,Full,stump line,square,,,
18.5," Mustafizur to Morgan, FOUR, fuller, wider, sliced, four! He would welcome it with open arms. There was room and he did well to reach out for it to place it between short third and point ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Morgan, Mustafizur,4,0,Full,wide,point,,,
18.4," Mustafizur to Karthik, 1 run, ugly swipe across the line and the ball goes away off the cue-end of the bat to deep mid for a single ",1st Inns,54th,Kolkata Knight Riders,Rajasthan Royals,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Nitish Rana, Eoin Morgan(c), Dinesh Karthik(w), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Liam Livingstone, Sanju Samson(w/c), Glenn Phillips, Anuj Rawat, Shivam Dube, Chris Morris, Rahul Tewatia, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Oct 07,2021",Rajasthan Royals have won the toss and have opted to field,Kolkata Knight Riders won by 86 runs,Shivam Mavi,RR,field,KKR,RR,Karthik, Mustafizur,1,0,,,,,,
