ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
18.2," Rabada to Russell, no run, dug in shorter and outside off, Russell makes room and looks to slog again but is beaten all ends up. DC have been top-notch to Dre Russ today ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
18.1," Rabada to Cummins, 1 run, high full toss, dangerously close to being a no-ball but Rabada gets away with it. Cummins can't put it away for a boundary either. Heaved to deep mid-wicket ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
18.1," Rabada to Cummins, wide, pace-on delivery from Rabada but it's sliding well down leg. Has to reload ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
17.6," Avesh Khan to Russell, 2 runs, almost the perfect wide yorker this time and Russell is off-balance as he reaches out to slice this wide of short third man. Deep backward point tidies up with a slide to save a brace ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
17.5," Avesh Khan to Russell, FOUR, Russell throws the kitchen sink at this and also finds the gap. Avesh misses the yorker, it's just about in the slot with width and has been blasted with power wide of extra cover. There is a long-off in place but doesn't matter ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
17.4," Avesh Khan to Cummins, 1 run, tries another yorker but it's a full toss this time. Cummins swings wildly at it and can only get a thick inside edge past square leg ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
17.3," Avesh Khan to Cummins, no run, another yorker! Avesh is having some season already. He even tied down AB the other night with his lengths. Such control on the yorkers. Here is another well-executed one and nothing Cummins can do about it ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
17.2," Avesh Khan to Cummins, no run, top nut! Fine yorker just outside off, Avesh nails it and Cummins can't dig it out ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
17.1,"Avesh Khan to Cummins, leg byes, FOUR, loose ball and Cummins puts it away. Quite full and a bit too straight, into the pads and it's glanced away very fine down the leg-side. Fine leg was up, so Avesh got his line wrong",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
16.6," Axar to Cummins, 1 run, sliding in on middle and leg, Cummins makes room early and swipes without timing, down to long-on ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
16.5," Axar to Cummins, 2 runs, slightly short and outside off, punched off the back foot to the right of sweeper cover ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
16.4," Axar to Cummins, no run, quicker again, angled in on middle, Cummins hang back and pats it back to Axar ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
16.3," Axar to Cummins, no run, fuller and on off stump, patted back to Axar ",1st Inns,25t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Steven Smith, Rishabh Pant(w/c), Marcus Stoinis, Shimron Hetmyer, Axar Patel, Lalit Yadav, Kagiso Rabada, Ishant Sharma, Avesh Khan","Kolkata Knight Riders (Playing XI): Shubman Gill, Nitish Rana, Rahul Tripathi, Sunil Narine, Eoin Morgan(c), Andre Russell, Dinesh Karthik(w), Pat Cummins, Shivam Mavi, Prasidh Krishna, Varun Chakravarthy",,,IPL,2021,"Narendra Modi Stadium,Ahmedabad","Apr 29,2021",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Prithvi Shaw,DC,field,KKR,DC
