ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6," Shivam Mavi to du Plessis, out Caught by Venkatesh Iyer!! Nope, he won't get the orange cap. Ruturaj can chill. Okay, now onto more important things, Faf's played an absolute blinder here. But he holes out, swinging at a pretty full delivery on off to try and smoke over long-on, but just doesn't quite get under the length, dragging it off the inside-half to the fielder by the boundary. 192 .. du Plessis c Venkatesh Iyer b Shivam Mavi 86(59) [4s-7 6s-3] ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
19.5," Shivam Mavi to du Plessis, 2 runs, now, now, now. So Faf's miscued this to extra cover, he's given himself just a single, he's happy with it. But Morgan misfields, again! And so, Ruturaj continues staying in danger .. ` ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
19.4," Shivam Mavi to Moeen Ali, 1 run, 139.4kph, pitched up, drilled hard, straight to long-off ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
19.3," Shivam Mavi to du Plessis, 1 run, neat slower bouncer this, with Faf swaying away way early, having to wait, as he adjusts to swat it round the corner ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
19.2," Shivam Mavi to du Plessis, 2 runs, 140.2kph, another full toss, and another one forgiven rather. Faf crouches, heaves, gets it to the right of deep mid-wicket. +2. IPL 2021 runs: 630. Ruturaj: 635 ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
19.1," Shivam Mavi to Moeen Ali, 1 run, 137kph, full toss, leg-lined. Moeen's clearly missed out on some free runs here, going too hard, too greedily, losing shape, and dragging it off the inside-half to deep mid-wicket ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
18.6," Chakaravarthy to Moeen Ali, 1 run, very flat, very quick. 101kph. Hammered, long-on ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
18.5," Chakaravarthy to Moeen Ali, SIX, proper long hop this. Chakaravarthy's probably anticipated Moeen to charge down the pitch again, but no, he's gone the other way, camping on his back foot and pumping this straight down ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
18.4," Chakaravarthy to du Plessis, 1 run, targets cow corner, alas, ends with a thick inside-edge onto himself, which then trickles away in front of point ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
18.3," Chakaravarthy to Moeen Ali, 1 run, dances, swings, gets a thick outside-edge to short third man on the bounce ",1st Inns,Fin,Chennai Super Kings,Kolkata Knight Riders,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Faf du Plessis, Robin Uthappa, Moeen Ali, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Josh Hazlewood","Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Nitish Rana, Rahul Tripathi, Dinesh Karthik(w), Eoin Morgan(c), Shakib Al Hasan, Sunil Narine, Lockie Ferguson, Shivam Mavi, Varun Chakaravarthy",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 15,2021",Kolkata Knight Riders have won the toss and have opted to field,Chennai Super Kings won by 27 runs,Faf du Plessis,KKR,field,CSK,KKR
