ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
9.3," Ravi Bishnoi to Tripathi, no run, good use of the feet from Tripathi, gets close to the ball and then finds cover with the drive ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Ravi Bishnoi,0,0,Good,,cover,cover drive
9.2," Ravi Bishnoi to Venkatesh Iyer, 1 run, low full-toss on off, whipped down to long-on for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,1,0,Full toss,off side,long-on,
9.1," Ravi Bishnoi to Venkatesh Iyer, no run, dropped short and wide of off, Venkatesh went hard on the cut and gets a thick edge to short third man ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,0,0,Short,wide,short third man,edge
8.6," Fabian Allen to Venkatesh Iyer, 1 run, Allen tosses one on the leg-stump line, worked away to long-on for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Fabian Allen,1,0,Full toss,,long-on,
8.5," Fabian Allen to Tripathi, 1 run, slower and drifting onto the pads, whipped away backward of square on the on-side for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Fabian Allen,1,0,,,square,
8.4," Fabian Allen to Tripathi, no run, slower and wider of off from Allen - Tripathi went chasing after that, did so with hard hands and is lucky that the top-edge didn't lob into short third man's hands ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Fabian Allen,0,0,Short,wide,short third man,edge
8.3," Fabian Allen to Venkatesh Iyer, 1 run, Venkatesh shimmies down the pitch to a well flighted delivery and drives it to long-on for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Fabian Allen,1,0,,,down the pitch,drive
8.2," Fabian Allen to Tripathi, 1 run, flighted on the leg-stump line, punched down to long-off for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Fabian Allen,1,0,,,long-off,
8.1," Fabian Allen to Tripathi, SIX, clubbed, tossed up and drifting into the right-hander, Tripathi backs away and then swipes it powerfully over mid-wicket, went a long way over the ropes ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Fabian Allen,6,0,Full toss,,mid-wicket,
7.6," Ravi Bishnoi to Venkatesh Iyer, 2 runs, tad too short from Bishnoi, Venkatesh cuts it square behind point and comes back for the second - plenty of work to do for Pooran and he does well to keep them down to a brace ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,2,0,Short,,square,cut shot
7.5," Ravi Bishnoi to Venkatesh Iyer, FOUR, lovely, was the wrong 'un and Venkatesh picked it early, delayed the cut and then sliced it backward of square on the off-side, played with an open face and found the gap past point ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,4,0,,,square,cut shot
7.4," Ravi Bishnoi to Venkatesh Iyer, no run, dropped short and spinning away from outside off - Venkatesh cuts and finds the fielder at backward point ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,0,0,Short,off side,backward point,Cut
7.3," Ravi Bishnoi to Tripathi, 1 run, the wrong 'un once again, Tripathi spots it early and then plays with the turn, wide of mid-on for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Ravi Bishnoi,1,0,,wide,mid-on,
7.2," Ravi Bishnoi to Venkatesh Iyer, 1 run, loopy delivery on the leg-stump line, flicked in front of square on the on-side for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,1,0,,,square,flick shot
7.1," Ravi Bishnoi to Venkatesh Iyer, no run, Bishnoi starts with a wrong 'un, slid through quicker and outside off - Venkatesh was shaping for the cut and missed ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Ravi Bishnoi,0,0,,off side,,beaten
6.6," Fabian Allen to Venkatesh Iyer, 1 run, Allen tosses one on off, worked in front of square on the on-side for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Fabian Allen,1,0,Full toss,off side,square,
6.5," Fabian Allen to Venkatesh Iyer, no run, pushed through on off, Venkatesh stays back on the drag drive back to the bowler ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Fabian Allen,0,0,,off side,,drive
6.4,"Fabian Allen to Venkatesh Iyer, FOUR, cracking shot, too short from Allen and Venkatesh is quick to pounce onto it - rocks back and then swivels the pull wide of mid-wicket, went scorching away to the mid-wicket boundary",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer,Fabian Allen,4,0,Short,wide,mid-wicket,pull shot
6.3," Fabian Allen to Tripathi, 1 run, loopy delivery around middle, chipped down towards long-on for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Fabian Allen,1,0,,,long-on,
6.2," Fabian Allen to Tripathi, no run, slower and on off, Tripathi presses forward and finds cover with the drive ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Fabian Allen,0,0,,off side,cover,cover drive
6.1," Fabian Allen to Venkatesh Iyer, 1 run, tossed up around middle, worked down towards long-on for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Fabian Allen,1,0,Full toss,,long-on,
5.6," Nathan Ellis to Tripathi, 2 runs, too full and at the pads, whipped away backward of square and it needed a sliding save from Shahrukh, to prevent the boundary, back for the second and it's 11 from the over ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Nathan Ellis,2,0,Full,,square,
5.5," Nathan Ellis to Venkatesh Iyer, 1 run, on a good length and around off, Venkatesh leans across and plays a chipped drive, back past the bowler and to the right of mid-on, for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Nathan Ellis,1,0,Good,,mid-on,on drive
5.4," Nathan Ellis to Venkatesh Iyer, no run, short of a length and at the stumps, pushed right back at the bowler ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Nathan Ellis,0,0,Short,stump line,,push shot
5.3," Nathan Ellis to Venkatesh Iyer, FOUR, lovely. was the slower back of a length delivery on middle, Venkatesh stands tall and then flicks it elegantly wide of mid-on - the timing is sublime and the ball kept going away from the chasing fielder's reach ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Nathan Ellis,4,0,Back of Length,stump line,mid-on,flick shot
5.2," Nathan Ellis to Venkatesh Iyer, FOUR, that's poor at mid-off, once again it's Bishnoi, was the slower ball from Ellis and Venkatesh drove it wide of mid-off - Bishnoi got across and then dived right over the ball, cost his team three runs ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Nathan Ellis,4,0,,wide,mid-off,
5.1," Nathan Ellis to Venkatesh Iyer, no run, short of a length and at the stumps, Venkatesh stands tall on the flick, straight to the fielder at mid-wicket ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Nathan Ellis,0,0,Short,stump line,straight,flick shot
4.6," Arshdeep Singh to Venkatesh Iyer, 1 run, the slower ball from Arshdeep, on the pads and Venkatesh can't get the flick fine, straight to short fine for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Venkatesh Iyer, Arshdeep Singh,1,0,Short,stump line,straight,flick shot
4.5," Arshdeep Singh to Tripathi, 1 run, on a length and tucking Tripathi for room on the flick, nudged in front of square on the on-side for a single ",1st Inns,45t,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Shubman Gill, Venkatesh Iyer, Rahul Tripathi, Eoin Morgan(c), Nitish Rana, Dinesh Karthik(w), Tim Seifert, Sunil Narine, Shivam Mavi, Tim Southee, Varun Chakaravarthy","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Aiden Markram, Nicholas Pooran, Shahrukh Khan, Deepak Hooda, Fabian Allen, Nathan Ellis, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2021,"Dubai International Cricket Stadium,Dubai","Oct 01,2021",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,KL Rahul,PBKS,field,KKR,PBKS,Tripathi, Arshdeep Singh,1,0,Good,,square,flick shot
