ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
19.6," T Natarajan to Dhawan, SIX, Harsha Bhogle on air sums it up perfectly when he says, ""it is 99 but it's worth more than many many 100s."" A pity that Dhawan finishes on 99. Slams the low full-toss on the stumps over deep mid-wicket after going low to get under the ball. Walks off still smiling. What.A.Playyaaaaaa! ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,6,0,Full toss,stump line,mid-wicket,
19.5," T Natarajan to Dhawan, no run, he can't unless there is extras from Natarajan. A low full-toss outside off, Dhawan reverse-sweeps and finds backward point ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,0,0,Full toss,off side,backward point,
19.4," T Natarajan to Dhawan, no run, beautiful yorker length delivery on off, Dhawan can only jam it down to deep point. No chance for two so Dhawan does not run ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,0,0,yorker,off side,deep point,
19.3," T Natarajan to Dhawan, no run, low full-toss on the stumps, Dhawan shuffles across and gets low, sweeps to Bhuvi at fine-leg. Dhawan did not get under that ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,0,0,Full toss,stump line,,
19.2," T Natarajan to Dhawan, 2 runs, low full-toss on the stumps, Dhawan slams it wide of long-on and on the bounce to Brook, who runs and parries it down. Can't prevent the two ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,2,0,Full toss,stump line,long-on,
19.1," T Natarajan to Dhawan, no run, too cute for his own good this time. Was a low full-toss down leg, Dhawan premeditated the reverse-sweep and finds backward point. A dot ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,0,0,Good,undefined,backward point,Cut
18.6," Bhuvneshwar to Mohit Rathee, no run, fullish on the pads, flicked away nicely and it goes to deep backward square leg and rightly Dhawan turns down the run ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Mohit Rathee, Bhuvneshwar,0,0,Full,stump line,deep backward square,flick shot
18.5," Bhuvneshwar to Dhawan, 1 run, back of a length dug in, across Dhawan who pulls to deep backward square leg and takes the run ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,1,0,Back of Length,undefined,deep backward square,pull shot
18.4," Bhuvneshwar to Dhawan, FOUR, incredible wrists from Dhawan. So strong he is fitness-wise. Full and wide outside off, initially Dhawan was setting up for the scoop, then uses his wrists like a Hockey dragflicker and reverse-scoops between backward point and short third man. Sensational ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,4,0,Full,wide,backward point,flick shot
18.3," Bhuvneshwar to Dhawan, FOUR, Dhawan keeps rocking. A back of a length delivery outside off, Dhawan opens the face of the bat and drives through point, in the air but in the gap and beats sweeper cover to his right ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,4,0,Back of Length,off side,point,drive
18.2," Bhuvneshwar to Dhawan, no run, another drop by Bhuvneshwar? Yes it is. A low full-toss on the stumps, driven back and this went near shin-height to Bhuvneshwar who drops it off his own bowling after getting both hands. The last one he dropped off his own bowling was easier as it was waist-height, this was tougher ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,0,0,Full toss,stump line,,drive
18.1," Bhuvneshwar to Dhawan, no run, Bhuvneshwar does well, follows Dhawan outside the leg-stump as he backs away, cramps him, the short of length delivery is punched to cover ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,0,0,Short,undefined,cover,ramp shot
17.6," Umran Malik to Dhawan, 1 run, short of length into the body, Dhawan tucks to the vacant mid-wicket area for a single and retains the strike with that run ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Umran Malik,1,0,Short,undefined,mid-wicket,
17.5," Umran Malik to Dhawan, SIX, 144.5kph, short on off, Dhawan is rushed but pulls and another top-edge carries over the fence, this time over deep backward square leg ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Umran Malik,6,0,Short,off side,deep backward square,edge
17.4," Umran Malik to Dhawan, no run, back of a length outside off, 146kph, Dhawan pulls and misses ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Umran Malik,0,0,Back of Length,off side,,beaten
17.3," Umran Malik to Dhawan, FOUR, superb shot. Full outside off, in the slot, Dhawan just short-arm jabs the loft and easily clears mid-off, one bounce over the ropes ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Umran Malik,4,0,Full,off side,mid-off,
17.2,"Umran Malik to Dhawan, SIX, six more. It's short of length outside off, Dhawan pulls and the top-edge carries to Bhuvi at fine-leg who does not judge it well, circles back and drops it, his momentum was taking him over, the ball falls out of the hands and outside the cushions. Bhuvi never looked like taking that",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan,Umran Malik,6,0,Short,off side,,edge
17.1," Umran Malik to Dhawan, no run, back of a length outside off, Dhawan slashes it to sweeper cover on the bounce ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Umran Malik,0,0,Back of Length,off side,sweeper,
16.6," Bhuvneshwar to Dhawan, leg byes, 1 run, Markram asks umpire Ulhas Gandhe if they have a review left? Actually SRH don't have reviews left.  A short of length delivery on the stumps, did it pitch in line? Dhawan tucks across the line and misses, rapped on the thigh and Bhuvneshwar wants an LBW decision. Does not get it. Looked to be high ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,byes,1,Short,stump line,,beaten
16.6," Bhuvneshwar to Dhawan, wide, dug in short on the stumps, Dhawan lets it go as it is over the head, wide called. SRH review and lose it ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,wide,1,Short,wide,,wide
16.5," Bhuvneshwar to Mohit Rathee, 1 run, short of length outside off, Mohit Rathee opens the face of the bat and runs it down to third man ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Mohit Rathee, Bhuvneshwar,1,0,Short,off side,third man,
16.4," Bhuvneshwar to Dhawan, 1 run, Dhawan hints that he is going for the scoop, it's short of length on the stumps, so he taps it to the vacant mid-wicket area. Takes the single ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,1,0,Short,stump line,mid-wicket,
16.3," Bhuvneshwar to Dhawan, no run, dropped by Bhuvneshwar. A low full-toss on the stumps, Dhawan punches it back, Bhuvneshwar can't hang on as it slips out ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,0,0,Full toss,stump line,,
16.2," Bhuvneshwar to Dhawan, FOUR, full down leg, Dhawan flicks it away effortlessly wide of fine-leg, placed it to the deep backward square leg fence ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,4,0,Full,wide,deep backward square,flick shot
16.1," Bhuvneshwar to Dhawan, no run, beautiful yorker on middle, Dhawan was going low to either sweep or scoop but can only tap it back. Wry smiles from both Dhawan and Bhuvneshwar ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, Bhuvneshwar,0,0,yorker,stump line,,
15.6," T Natarajan to Dhawan, 1 run, perfect result for PBKS and Dhawan. Full outside off, he comes down the track and drives to long-off ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,1,0,Full,off side,long-off,off drive
15.5," T Natarajan to Dhawan, SIX, six more. Dhawan waits and waits before shuffling across, this is a low full-toss outside off, scooped over fine-leg, clears the short boundary on the full ",1st Inns,14t,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Harry Brook, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Mayank Markande, Umran Malik, T Natarajan","Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Matthew Short, Jitesh Sharma(w), Shahrukh Khan, Sam Curran, Nathan Ellis, Mohit Rathee, Harpreet Brar, Rahul Chahar, Arshdeep Singh",,,IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 09,2023",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Shikhar Dhawan,SRH,field,PBKS,SRH,Dhawan, T Natarajan,6,0,Full toss,off side,,
