ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
11.2," Theekshana to Nehal Wadhera, 1 run, flighted delivery outside leg, nudged through square leg for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Theekshana,1,0,undefined,leg side,square leg,
11.1," Theekshana to Nehal Wadhera, no run, Theekshana follows Wadhera with a full ball, driven back at the bowler ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Theekshana,0,0,Full,undefined,,drive
10.6," Jadeja to Nehal Wadhera, 1 run, Wadhera shimmies down the pitch to a well flighted delivery and eases it down to long-on for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Jadeja,1,0,undefined,undefined,down the pitch,
10.5," Jadeja to Tristan Stubbs, 1 run, flighted delivery on off, Stubbs goes back and nudges it behind point for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Tristan Stubbs, Jadeja,1,0,undefined,off side,point,
10.4," Jadeja to Tristan Stubbs, no run, flighted delivery on off, Stubbs leans across and pushes it to the off-side ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Tristan Stubbs, Jadeja,0,0,undefined,off side,off-side,push shot
10.3,"Jadeja to Suryakumar Yadav, out Bowled!! Massive blow for MI, the dangerous Suryakumar departs and he has perhaps gone with their chance of making a big score - was pushed through flatter and quicker by RJ, kept coming back into the right-hander, Suryakumar backed away on the cut and missed, the ball clattering into the middle-stump. Was always a high risk option and Suryakumar paid the price for bad execution. Suryakumar Yadav b Jadeja 26(22) [4s-3]",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav,Jadeja,out,out,undefined,undefined,,beaten
10.2,"Jadeja to Nehal Wadhera, 1 run, flatter and just outside off, chopped square on the off-side for a single",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera,Jadeja,1,0,undefined,off side,square,
10.1,"Jadeja to Nehal Wadhera, FOUR, lovely, the conventional sweep from Wadhera, flighted delivery and a hint of turn back into the left-hander - Yadav goes a long way across, used the pace on the ball and then swept it opver short fine for a boundary",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera,Jadeja,4,0,Short,undefined,short fine,
9.6," Theekshana to Suryakumar Yadav, no run, another reverse sweep, and once again Suryakumar can't get hold of the shot, another under-edge that rolls slowly to short third man ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Theekshana,0,0,Short,undefined,short third man,edge
9.5," Theekshana to Suryakumar Yadav, no run, flighted delivery outside off - Suryakumar changed his stance into the reverse sweep, gets an under-edge that rolls past the keeper ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Theekshana,0,0,undefined,off side,keeper,edge
9.4," Theekshana to Suryakumar Yadav, FOUR, nicley played, full-toss from Theekshana, Suryakumar gets inside the line and then drives it wide of the fielder at cover for a boundary ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Theekshana,4,0,Full toss,wide,cover,cover drive
9.3," Theekshana to Suryakumar Yadav, no run, very full from Theekshana, almost the yorker and it's squeezed out to cover ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Theekshana,0,0,Full,undefined,cover,
9.2," Theekshana to Nehal Wadhera, 1 run, pushed through by Theekshana, nudged wide of mid-wicket for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Theekshana,1,0,undefined,wide,mid-wicket,push shot
9.1," Theekshana to Nehal Wadhera, no run, flighted delivery on off, pushed back at the bowler ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Theekshana,0,0,undefined,off side,,push shot
8.6," Jadeja to Nehal Wadhera, 1 run, tad too full from RJ, flicked down to long-on for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Jadeja,1,0,Full,undefined,long-on,flick shot
8.5," Jadeja to Suryakumar Yadav, 1 run, RJ tosses one on off, eased down to long-on for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Jadeja,1,0,Full toss,off side,long-on,
8.4," Jadeja to Suryakumar Yadav, no run, flighted delivery on middle and leg, driven to the left of cover and Suryakumar wanted a single, sent back by his partner ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Jadeja,0,0,undefined,stump line,cover,cover drive
8.3," Jadeja to Nehal Wadhera, 1 run, tossed up on middle, Wadhera comes down the pitch and clips it behind square on the on-side for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Jadeja,1,0,Full toss,stump line,down the pitch,
8.2," Jadeja to Nehal Wadhera, no run, flatter and quicker of off, Wadhera can't beat backward point with the sliced cut ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Jadeja,0,0,undefined,undefined,backward point,Cut
8.1," Jadeja to Suryakumar Yadav, 1 run, flighted delivery on middle and leg, worked in front of square on the on-side for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Jadeja,1,0,undefined,stump line,square,
7.6," Moeen Ali to Nehal Wadhera, no run, tossed up on off, Nehal presses forward defensively, the ball rolled towards cover and he wanted a single, sent back by his partner ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Moeen Ali,0,0,Full toss,off side,cover,
7.5," Moeen Ali to Suryakumar Yadav, 1 run, the off-break from Moeen, nudged into the gap wide of cover for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Suryakumar Yadav, Moeen Ali,1,0,undefined,wide,cover,
7.4," Moeen Ali to Nehal Wadhera, 1 run, flighted delivery on the leg-stump line, clipped in front of square on the on-side for a single ",1st Inns,49t,Chennai Super Kings,Mumbai Indians,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tristan Stubbs, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Akash Madhwal, Arshad Khan","Chennai Super Kings Subs: Ambati Rayudu, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh","Mumbai Indians Subs: Kumar Kartikeya, Ramandeep Singh , Dewald Brevis, Raghav Goyal, Vishnu Vinod",IPL,2023,"MA Chidambaram Stadium,Chennai","May 06,2023",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 6 wkts,Matheesha Pathirana,CSK,field,MI,CSK,Nehal Wadhera, Moeen Ali,1,0,undefined,undefined,square,
