ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
19.6," Sakariya to Dhoni, 1 run, yorker, Dhoni mistimes to deep mid-wicket ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Dhoni, Sakariya,1,0,yorker,undefined,mid-wicket
19.6," Sakariya to Dhoni, wide, now tries the wide yorker outside off stump, wide ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Dhoni, Sakariya,wide,1,yorker,wide,
19.6," Sakariya to Dhoni, no ball, 2 runs, high full toss, Dhoni top-edges this slog, no one at mid-wicket so the bowler has to go himself. It lands safely and they take two. Oh the buzzer is off again for a no-ball. Sakariya has overstepped and the crowd is so happy that Dhoni gets one more ball ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Dhoni, Sakariya,no ball,2,Full,undefined,mid-wicket
19.5," Sakariya to Jadeja, 1 run, yorker, Jadeja smashes it back at the bowler, who fumbles and the crowd is happy MS will face the final ball ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Jadeja, Sakariya,1,0,yorker,undefined,
19.4," Sakariya to Jadeja, no run, lovely slower ball bouncer from Sakariya. Oh should I play the ramp or pull kind of two-minded attempt from Jadeja and he misses ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Jadeja, Sakariya,0,0,undefined,undefined,
19.4," Sakariya to Jadeja, wide, tries the slower delivery but bowls too wide outside off stump ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Jadeja, Sakariya,wide,1,undefined,wide,
19.3," Sakariya to Jadeja, FOUR, goes over the wicket and tries to hide the ball wide of off stump. Now they have backward square leg and fine leg in. so Jaddu moves across and sweeps this past the infield for four more ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Jadeja, Sakariya,4,0,undefined,wide,square leg
19.2," Sakariya to Jadeja, FOUR, goes for the yorker, bowls a low full toss. Massive gap at backward square leg so Jaddu smartly flicks behind square and gets four more ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Jadeja, Sakariya,4,0,yorker,undefined,square leg
19.1," Sakariya to Dhoni, 1 run, excellent yorker, Dhoni digs it out to long-on ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Dhoni, Sakariya,1,0,yorker,undefined,long-on
18.6," Nortje to Jadeja, FOUR, shot! Nortje took pace off and bowled wide of off stump, Jadeja cuts late and beats backward point, fielder in the deep can't get there too ",1st Inns,67t,Delhi Capitals,Chennai Super Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Rilee Rossouw, Yash Dhull, Aman Hakim Khan, Axar Patel, Lalit Yadav, Kuldeep Yadav, Chetan Sakariya, Khaleel Ahmed, Anrich Nortje","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","DC Impact subs: Mukesh Kumar, Prithvi Shaw, Praveen Dubey, Ripal Patel and Abhishek Porel","CSK Impact subs: Matheesha Pathirana, Mitchell Santner, Subranshu Senapathi, Shaik Rasheed and Akash Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","May 20,2023",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 77 runs,Ruturaj Gaikwad,CSK,bat,CSK,DC,Jadeja, Nortje,4,0,undefined,wide,backward point
