ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
18.1," Mukesh Kumar to Prabhsimran, no run, first ball from Mukesh Kumar and he delivers a yorker length delivery on the stumps, Prabhsimran looks to slog and gets a thick inside edge to the left of the keeper ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Mukesh Kumar,0,0,yorker,stump line,keeper,edge,,
17.6," Khaleel Ahmed to Prabhsimran, 1 run, full on the stumps, Prabhsimran drills it off the toe-end down to long-on ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Khaleel Ahmed,1,0,Full,stump line,long-on,,,
17.5," Khaleel Ahmed to Prabhsimran, no run, looks for another scoop past short fine but this time Khaleel Ahmed has done him for lack of pace ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Khaleel Ahmed,0,0,Short,undefined,short fine,,,
17.4," Khaleel Ahmed to Prabhsimran, FOUR, take a bow Prabhsimran Singh! Maiden IPL ton for him. He moves across, slices the drive and puts it in the gap behind point. Hands aloft and soaks in all the applause from the dressing room. This is innings of some quality from the PBKS opener as he had to grind out some tough spells at the start of the innings, had a bit of luck going his away as well... ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Khaleel Ahmed,4,0,undefined,undefined,point,drive,,
17.3," Khaleel Ahmed to Prabhsimran, FOUR, premeditates the scoop, stays low and puts the full toss past the fielder at short fine to his right! Just a stroke away now... ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Khaleel Ahmed,4,0,Full,undefined,short fine,,,
17.2," Khaleel Ahmed to Prabhsimran, 2 runs, full and straight, Prabhsimran biffs it straight and gets it to the left of long-on. Axar does well to stick his boot out and prevent the boundary ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Khaleel Ahmed,2,0,Full,undefined,straight,,,
17.1," Khaleel Ahmed to Prabhsimran, 2 runs, full and well wide of off, Prabhsimran drills it off the toe-end and the fielder at extra cover fumbles to concede an extra run ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Khaleel Ahmed,2,0,Full,wide,extra cover,,,
16.6," Kuldeep Yadav to Prabhsimran, 1 run, short outside off, Prabhsimran punches crisply to the left of backward point for a quick single ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Kuldeep Yadav,1,0,Short,off side,backward point,,,
16.5," Kuldeep Yadav to Prabhsimran, no run, looks to flick this and gets a thick leading edge that drops well short of the fielder at short third ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Kuldeep Yadav,0,0,Short,undefined,,edge,,
16.4," Kuldeep Yadav to Prabhsimran, SIX, smoked into the deep square stands! Full on leg-stump, Prabhsimran gets low and swipes it for a 69-metre maximum over square leg. Targetted the shorter side and got the desired result as well... ",1st Inns,59t,Delhi Capitals,Punjab Kings,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Rilee Rossouw, Aman Hakim Khan, Axar Patel, Praveen Dubey, Kuldeep Yadav, Ishant Sharma, Khaleel Ahmed, Mukesh Kumar","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Liam Livingstone, Jitesh Sharma(w), Sam Curran, Sikandar Raza, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Delhi Capitals Subs: Manish Pandey, Ripal Patel, Lalit Yadav, Chetan Sakariya, Abishek Porel","Punjab Kings Subs: Nathan Ellis, Atharva Taide, Matthew Short, Harpreet Singh Bhatia, Mohit Rathee",IPL,2023,"Arun Jaitley Stadium,Delhi","May 13,2023",Delhi Capitals have won the toss and have opted to field,Punjab Kings won by 31 runs,Prabhsimran Singh,DC,field,PBKS,DC,Prabhsimran, Kuldeep Yadav,6,0,Full,leg side,deep square,,,
