ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
15.3," Ravi Bishnoi to Miller, no run, tossed up on off, Miller leans forward and pushes it back at the bowler ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Miller, Ravi Bishnoi,0,0,Full toss,off side,
15.2," Ravi Bishnoi to Hardik Pandya, 1 run, flatter and at the stumps, punched down to long-off for a single ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Hardik Pandya, Ravi Bishnoi,1,0,undefined,stump line,long-off
15.1," Ravi Bishnoi to Hardik Pandya, 2 runs, excellent running from Hardik, works one in front of square on the on-side and comes back for the second ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Hardik Pandya, Ravi Bishnoi,2,0,undefined,undefined,square
14.6," Naveen-ul-Haq to Shankar, out Bowled!! And the pressure gets to Shankar, goes for an ambitious across-the-line hoick and loses his stumps, 1st IPL wicket for Naveen-ul-Haq. Kept it full and kept it straight, didn't bounce a great deal and clattered into the middle-stump. GT continue to lose their way since Saha's dismissal. Shankar b Naveen-ul-Haq 10(12) [4s-1] ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Shankar, Naveen-ul-Haq,out,out,Full,undefined,straight
14.5,"Naveen-ul-Haq to Shankar, no run, yorker length delivery outside off, Shankar was backing away and then can't reach out on the drive - LSG squeezing the life out of GT at the moment",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Shankar,Naveen-ul-Haq,0,0,yorker,off side,
14.4," Naveen-ul-Haq to Hardik Pandya, 1 run, full and shaping into the right-hander, a soft leading edge on the flick and the ball bounces through to long-on ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Hardik Pandya, Naveen-ul-Haq,1,0,Full,undefined,long-on
14.3," Naveen-ul-Haq to Shankar, 1 run, on a length and angling into the hips, pulled down to long leg for a single ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Shankar, Naveen-ul-Haq,1,0,Good,stump line,long leg
14.2," Naveen-ul-Haq to Hardik Pandya, 1 run, slower short ball from Naveen-ul-Haq, swatted away past square leg for a single ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Hardik Pandya, Naveen-ul-Haq,1,0,Short,undefined,square leg
14.1," Naveen-ul-Haq to Hardik Pandya, no run, on a good length and angling back into the right-hander, stayed a tad low and Hardik has to crouch to dig it out ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Hardik Pandya, Naveen-ul-Haq,0,0,Good,undefined,
13.6," Stoinis to Shankar, no run, the slower cutter from Stoinis, Shankar was shaping for the pull, no pace to work with and the inside edghe brushes the pad on its way to the keeper ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Shankar, Stoinis,0,0,undefined,undefined,keeper
13.5," Stoinis to Hardik Pandya, 1 run, length ball at the pads, worked in front of square on the on-side for a single ",1st Inns,30t,Lucknow Super Giants,Gujarat Titans,"Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Amit Mishra, Avesh Khan, Ravi Bishnoi","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Lucknow Super Giants Subs: Jaydev Unadkat, Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Karan Sharma","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat",IPL,2023,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow","Apr 22,2023",Gujarat Titans have won the toss and have opted to bat,Gujarat Titans won by 7 runs,Mohit Sharma,GT,bat,GT,LSG,Hardik Pandya, Stoinis,1,0,Good,undefined,square
