ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
9.6," Meredith to Powell, FOUR, the pace is back and Powell gets off the mark with a boundary. He sits back to this 140ks length delivery and opens the bat face at the last possible instant to run the ball fine past the keeper to his right ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Powell, Meredith,4,0,Good,undefined
9.5," Meredith to Yash Dhull, out Caught by Nehal Wadhera!! The slower ball does the trick and Yash Dhull departs for 2 on his IPL debut. A 124ks slower short ball dug into the surface, Dhull goes for the pick-up pull and gets more height than distance. Got it to the longer side of the ground and Nehal does extremely well to run across to his left from deep square and complete the catch with an air of assurance. Yash Dhull c Nehal Wadhera b Meredith 2(4) ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Yash Dhull, Meredith,out,out,Short,undefined
9.4," Meredith to Warner, 1 run, goes wide of the crease and bowls it short at 134ks, Warner drags the pull to the right of deep square ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Meredith,1,0,Short,wide
9.3," Meredith to Yash Dhull, 1 run, 145ks back of a length outside off, Dhull cuts square on the off-side to the left of deep cover ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Yash Dhull, Meredith,1,0,Back of Length,off side
9.2," Meredith to Warner, 1 run, lack of bounce on this 139ks length delivery outside off, Warner drops it off the thick inside half to the right of cover for a quick single ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Meredith,1,0,Good,off side
9.1," Meredith to Warner, no run, good length angled in on off, Warner splices the punch back to the bowler ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Meredith,0,0,Good,off side
8.6," Chawla to Yash Dhull, no run, quicker on off, played back to the bowler ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Yash Dhull, Chawla,0,0,undefined,off side
8.5," Chawla to Warner, 1 run, looks to work leg-side and gets an inside edge towars square leg ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Chawla,1,0,undefined,undefined
8.4," Chawla to Yash Dhull, 1 run, pushed away to long-off and Yash Dhull is off the mark in IPL ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Yash Dhull, Chawla,1,0,undefined,undefined
8.3," Chawla to Manish Pandey, out Caught by Behrendorff!! Use of the feet yet again, but it brings about his downfall ultimately. Seemed to have timed it well, but the straight boundaries are almost 75 metres as compared to the shorter square boundaries. Pandey picks out the fielder at long-off to perfection. Chawla tosses it full outside off, Pandey gets too close to the pitch of the ball and slices it off the thick inside half to JB in the deep. Manish Pandey c Behrendorff b Chawla 26(18) [4s-5] ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Chawla,out,out,Short,off side
8.2," Chawla to Manish Pandey, no run, slower and shorter outside off, Pandey looks to use pace and dab but picks out the fielder at short third ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Chawla,0,0,Short,off side
8.1," Chawla to Warner, 1 run, fuller and drifting down leg, Warner goes down on one knee and sweeps to the left of deep square ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Chawla,1,0,Full,undefined
7.6," Hrithik Shokeen to Warner, 1 run, short outside off, Warner slaps it off the back foot to deep cover ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Hrithik Shokeen,1,0,Short,off side
7.5," Hrithik Shokeen to Manish Pandey, 1 run, hangs back and chops the quicker delivery to the left of cover ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Hrithik Shokeen,1,0,undefined,undefined
7.4," Hrithik Shokeen to Manish Pandey, FOUR, inside edge and four! Pandey rushed down the wicket to slog and got a thick inside edge that flew past keeper's left and to the right of the fielder at short fine ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Hrithik Shokeen,4,0,Short,undefined
7.4," Hrithik Shokeen to Manish Pandey, 5 wides, this one turns massively and beats the keeper! The line was down leg and it ripped down the leg-side and beat the chasing fielder from short fine ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Hrithik Shokeen,wide,5,Short,wide
7.3," Hrithik Shokeen to Warner, 1 run, and all of that effort for just a single! Hrithik Shokeen darted it short and flat outside off, Warner looked for a heave but mistimed it completely into the air that drops around the mid-on region. The bowler runs back and keeps it down to a single ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Hrithik Shokeen,1,0,Short,off side
7.3," Hrithik Shokeen to Manish Pandey, no ball, 1 run, uses his feet and pings the quicker delivery towards long-on. Oh wait! Hrithik Shokeen has overstepped says umpire Rohan Pandit, a freehit coming up... ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Hrithik Shokeen,no ball,1,undefined,undefined
7.2," Hrithik Shokeen to Warner, 1 run, shimmies down the wicket and jams the full delivery to the right of long-on ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Hrithik Shokeen,1,0,Full,undefined
7.1," Hrithik Shokeen to Manish Pandey, 1 run, flat on leg-stump, Pandey clips it off his pads behind square on the leg-side ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Hrithik Shokeen,1,0,undefined,leg side
6.6," Chawla to Warner, no run, quicker and just outside off, Warner opens the bat face and pushes it to cover ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Chawla,0,0,undefined,off side
6.5," Chawla to Warner, FOUR, one bounce and over the ropes! Half-tracker on the stumps, Warner swivels on the back foot and smacks the pull with great intent over mid-wicket ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Chawla,4,0,undefined,stump line
6.4," Chawla to Manish Pandey, 1 run, comes dancing down the wicket and forces the quicker delivery towards long-on ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Manish Pandey, Chawla,1,0,undefined,undefined
6.3," Chawla to Warner, 1 run, googly dragged wide of off, Warner goes on the back foof and punches it in the air towards long-off ",1st Inns,16t,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Manish Pandey, Yash Dhull, Rovman Powell, Lalit Yadav, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tilak Varma, Nehal Wadhera, Hrithik Shokeen, Riley Meredith, Arshad Khan, Piyush Chawla, Jason Behrendorff","Delhi Capitals Subs: Aman Khan, Mukesh Kumar, Sarfaraz Khan, Praveen Dubey, Ishant Sharma","Mumbai Indians Subs: Tristan Stubbs, Tim David, Kumar Karthikeya, Arjun Tendulkar, Ramandeep Singh",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 11,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Rohit Sharma,MI,field,DC,MI,Warner, Chawla,1,0,undefined,wide
