ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type
10.5," Ashwin to Maxwell, leg byes, 1 run, another carrom-ball and follows Maxwell who was skipping out, Ashwin follows him outside the leg-stump and it hits the body as Maxwell works and misses ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Ashwin,byes,1,undefined,undefined,,beaten,
10.4," Ashwin to du Plessis, 1 run, on a length and on the stumps, du Plessis goes on the back foot to punch wide of cover ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Ashwin,1,0,Good,stump line,cover,,
10.3,"Ashwin to Maxwell, 1 run, Maxwell reverses his stance and looks for the reverse-hit, misses, rapped on the pads but impact outside the leg-stump for a right-hander",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell,Ashwin,1,0,undefined,stump line,,beaten,
10.2," Ashwin to Maxwell, SIX, similar delivery to the last one, this is the carrom-ball, but tossed up on the stumps, Maxwell makes room and smashes it straight down the ground, sliced acros the ball but it clears the cushions ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Ashwin,6,0,Full toss,stump line,straight,,
10.1," Ashwin to Maxwell, no run, the offbreak and tossed up on the stumps, driven to cover ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Ashwin,0,0,Full toss,stump line,cover,cover drive,
9.6," Holder to du Plessis, FOUR, just over extra-cover. Full on off, stays low and lofts over extra-cover, the key was to get it over the man and du Plessis did that ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Holder,4,0,Full,off side,cover,,
9.5," Holder to Maxwell, 1 run, fullish on the stumps, clipped to deep mid-wicket ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Holder,1,0,Full,stump line,mid-wicket,,
9.4," Holder to Maxwell, SIX, another slower ball, it's floated up on the stumps, Maxwell makes room and belts it straight down the ground. It's 50 as well for the Victorian. A fabulous innings ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Holder,6,0,undefined,stump line,straight,,
9.3," Holder to du Plessis, 1 run, seam-up short of length delivery into the body, flicked to deep square leg ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Holder,1,0,Short,undefined,deep square,flick shot,
9.2," Holder to du Plessis, FOUR, similar leg-cutter slower ball into the pitch, du Plessis pulls to the right of deep mid-wicket, Hetmyer could have done better, gets across and on the dive allows the ball to miss his outstretched right hand ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Holder,4,0,undefined,undefined,mid-wicket,beaten,
9.1," Holder to du Plessis, no run, the Holder leg-cutter slower ball, pitches on a good length and bounces extra on the stumps, du Plessis watchfully defends it back ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Holder,0,0,Good,stump line,,defend,
8.6," Chahal to du Plessis, 1 run, flat and no turn on a short of length on the stumps, du Plessis goes on the back foot to work to long-on ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Chahal,1,0,Short,stump line,long-on,,
8.5," Chahal to Maxwell, 1 run, slower and on a good length outside off, Maxwell cuts to sweeper cover ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Chahal,1,0,Good,off side,sweeper,cut shot,
8.4," Chahal to du Plessis, 1 run, flat on the stumps, no turn, du Plessis punches wide of extra-cover ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Chahal,1,0,undefined,stump line,cover,,
8.3," Chahal to Maxwell, 1 run, flatter and well outside off, Maxwell sweeps to deep mid-wicket ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Chahal,1,0,undefined,off side,mid-wicket,,
8.3," Chahal to Maxwell, wide, slower and the legbreak starts from well outside off, turns further and beats Maxwell's sweep, called a wide ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Chahal,wide,1,undefined,wide,,wide,
8.2," Chahal to Maxwell, 2 runs, slower and tossed up outside off, Maxwell fetches it from there and sweeps wide of deep mid-wicket for a couple ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Chahal,2,0,Full toss,off side,mid-wicket,,
8.1," Chahal to Maxwell, no run, flat and not short enough to cut, Maxwell mistimes the cut to cover ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Chahal,0,0,Short,undefined,cover,square cut,
7.6," Holder to Maxwell, 1 run, full on the stumps, angling into Maxwell who flicks to deep mid-wicket ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Holder,1,0,Full,stump line,mid-wicket,flick shot,
7.5," Holder to du Plessis, 1 run, full on the stumps, flicked to deep backward square leg ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Holder,1,0,Full,stump line,deep backward square,flick shot,
7.4," Holder to Maxwell, leg byes, 1 run, slower ball short ball dug in, Maxwell pulls too early and misses, is hit on the body, takes a legbye ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Holder,byes,1,Short,undefined,,beaten,
7.3," Holder to du Plessis, 1 run, slower ball on a short of length on the pads, worked away to deep backward square leg ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,du Plessis, Holder,1,0,Short,stump line,deep backward square,,
7.2," Holder to Maxwell, 1 run, full on the stumps, Maxwell flicks to deep mid-wicket ",1st Inns,32nd,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Faf du Plessis, Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, David Willey, Wanindu Hasaranga, Mohammed Siraj, Vijaykumar Vyshak","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","RCB subs: Harshal Patel, Finn Allen, Akash Deep, Karn Sharma and Anuj Rawat.","RR subs: Donavon Ferreira, M Ashwin, Akash Vasisht, KM Asif and Abdul Basith.",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 23,2023",Rajasthan Royals have won the toss and have opted to field,Royal Challengers Bangalore won by 7 runs,Glenn Maxwell,RR,field,RCB,RR,Maxwell, Holder,1,0,Full,stump line,mid-wicket,flick shot,
