ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen
10.3," Kartikeya to Vivrant Sharma, FOUR, walks across his sticks, fetches the delivery from the sticks and sweeps it over short fine for a four. Was a good hit and well placed ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
10.2," Kartikeya to Mayank, 1 run, was down leg, Mayank looks to paddle it and Chawla at short fine misses it. The fumble from him allows a single only. Damage mitigated ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
10.1," Kartikeya to Mayank, no run, chips down the track and flat-bats it back to the bowler ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.6," Jordan to Mayank, 1 run, stabs the ball down into the off-side for a single. Was a length delivery, outside off, Mayank tapped it late ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.5,"Jordan to Vivrant Sharma, 1 run, length delivery, angled across, Vivrant Sharma pats the ball down into the off-side for a single. Fifty for Vivrant Sharma. Gets a hug from his partner. His first chance as an opener and he scores a fifty! That's how you grab opportunities",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.4," Jordan to Vivrant Sharma, 2 runs, length delivery, wide outside off, Vivrant Sharma drives it past cover and the man at deep cover cuts it off. They get a couple of runs to move to 49 ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.4," Jordan to Vivrant Sharma, wide, Jordan under some pressure. Looking to follow the pads of the batter, Vivrant Sharma wanted to whip it and misses. That slipped down for it to be wided. Jordan trying to cramp the batter up now ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.3," Jordan to Vivrant Sharma, FOUR, good ball but four more. The bowler cramps the batter for room. The batter looks to drive and gets an inside edge for the ball to slip past the keeper for a four. Welcome boundary again ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.2," Jordan to Vivrant Sharma, FOUR, much needed four. Was a slower length delivery, Vivrant Sharma backed away and slammed it between deep mid and long-on for a four. Picked the spot for perfection. Was a slower ball and Vivrant Sharma picked it to pounce on it ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
9.1," Jordan to Mayank, 1 run, length delivery, driven down to long-off for a single. That was mistimed by the batter as the ball angled in a tad ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
8.6," Kartikeya to Mayank, 1 run, excellent over from Kartikeya! Saw the batter backing away, angled it in and Mayank swept it down to short fine for a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
8.5," Kartikeya to Vivrant Sharma, 1 run, chips down the track and sees it shorter. Vivrant Sharma slaps that down to long-on off the cue-end for a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
8.4," Kartikeya to Mayank, 1 run, and one more added to the tally. Flatter one, doesn't bounce much and was pulled down to long-on ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
8.3," Kartikeya to Vivrant Sharma, 1 run, and gets it down to deep cover for a single. Backed away and went inside out to send it to the deep fielder ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
8.2," Kartikeya to Mayank, 1 run, jumps down blind, Mayank looks to hoick one and mistimes it off the inner-half of the bat for a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
8.1," Kartikeya to Mayank, no run, flatter one, pushed back to the bowler ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
7.6," Chawla to Mayank, 1 run, and another googly to end. That was turned down to long-on for a single. Chawla has been expensive. MI need another plan... ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
7.5," Chawla to Vivrant Sharma, 1 run, googly, Vivrant Sharma jumps out and flayed away past mid-wicket for a single. He mistimed the shot as one hand came off the handle ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
7.4," Chawla to Mayank, 1 run, plants his front foot forward, picks the googly and nudged down on to the on-side for a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
7.3," Chawla to Vivrant Sharma, 1 run, slower, shorter, googly, Vivrant Sharma backs away and chops the ball down to deep cover for a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
7.2," Chawla to Vivrant Sharma, no run, googly, down on to the pads, Vivrant Sharma paddles it and finds the man at short fine. Thought of a single but turned it down ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
7.1," Chawla to Vivrant Sharma, SIX, big heave! Six. Was a tossed up delivery, might well have been a googly. Vivrant Sharma sat down, went for the slog sweep and managed to send it over the fence ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
6.6," Kartikeya to Mayank, 2 runs, tossed up delivery, Mayank plants his front foot forward and drills it down to long-on. There is a direct hit at the bowler's end and the ricochet earns SRH one more ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
6.5," Kartikeya to Vivrant Sharma, 1 run, lovely drive, inside out from Vivrant Sharma and the man at cover does well to stop it. They get a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
6.4," Kartikeya to Mayank, 1 run, works a fuller ball off the pads into the on-side for a single ",1st Inns,69t,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Vivrant Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Nitish Reddy, Glenn Phillips, Sanvir Singh, Mayank Dagar, Bhuvneshwar Kumar, Umran Malik","MI Impact Subs: Ramandeep Singh, Vishnu Vinod. Tristan Stubbs, Tilak Varma, Sandeep Warrier","SRH Impact Subs: Mayank Markande, Abhishek Sharma, Rahul Tripathi, Akeal Hosein, Abdul Samad",IPL,2023,"Wankhede Stadium,Mumbai","May 21,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 8 wkts,Cameron Green,MI,field
