ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
19.6," Maxwell to Moeen Ali, 1 run, CSK end with 226/6! On the pads and Moeen Ali works this towards short fine leg for a single ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Moeen Ali, Maxwell,1,0,Short,stump line,short fine leg,,,
19.5," Maxwell to Dhoni, 1 run, swings hard and gets an inside edge towards wide long-on for a single ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Dhoni, Maxwell,1,0,undefined,wide,long-on,edge,,
19.4," Maxwell to Jadeja, out Caught by (sub)Prabhudessai!! And here he comes! One of the loudest cheers of the night. Jadeja departs, but MSD has walked out to the middle. Was a tossed up delivery by Maxi and Jadeja lofted it high up in the night sky. Prabhudesai at long-off settles underneath it and completes a safe catch. Jadeja c (sub)Prabhudessai b Maxwell 10(8) [6s-1] ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Jadeja, Maxwell,out,out,Full toss,undefined,long-off,,,"Catch out , (sub)prabhudessai"
19.4," Maxwell to Jadeja, wide, fired down the leg-side and it's a wide ball ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Jadeja, Maxwell,wide,1,undefined,wide,,wide,,
19.3," Maxwell to Jadeja, SIX, wow! Gets to the pitch of the ball and launches this over long-on for a clean six does Jadeja. 223/5 are CSK - on the verge of posting the highest total of the season ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Jadeja, Maxwell,6,0,undefined,undefined,long-on,,,
19.3," Harshal Patel to Moeen Ali, no ball, 1 run, was yet another full toss and Moeen Ali got an inside edge for a single ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Moeen Ali, Harshal Patel,no ball,1,Full,undefined,,edge,,
19.3," Harshal Patel to Moeen Ali, wide, sprays this well down the leg-side and it's a wide ball ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Moeen Ali, Harshal Patel,wide,1,undefined,wide,,wide,,
19.2," Harshal Patel to Jadeja, leg byes, 1 run, fantastic ball by Harshal Patel, fired on leg, a yorker length ball that hits Jadeja's shoe and lobs towards the leg-side ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Jadeja, Harshal Patel,byes,1,yorker,leg side,,,,
19.2," Harshal Patel to Moeen Ali, no ball, 1 run, high full toss by Harshal Patel, above the waist and Moeen Ali gets an inside edge towards square leg as he loses his shape while playing it. Maxwell isn't happy with the call as they take a review for a no-ball ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Moeen Ali, Harshal Patel,no ball,1,Full,undefined,square leg,edge,,
19.1," Harshal Patel to Jadeja, 1 run, wide full toss outside off, Jadeja shimmies down the wicket to swat it towards mid-off, just a single ",1st Inns,24t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Wayne Parnell, Vijaykumar Vyshak, Mohammed Siraj","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David WIlley, Akash Deep, Karn Sharma, Anuj Rawat","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhanshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 17,2023",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 8 runs,Devon Conway,RCB,field,CSK,RCB,Jadeja, Harshal Patel,1,0,Full,wide,mid-off,,,
