ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
10.5," Mohit Sharma to Rajapaksa, FOUR, poor delivery, slower ball but short down leg, Rajapaksa waits and pulls wide and over short fine-leg ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Mohit Sharma,4,0,Short
10.4," Mohit Sharma to Rajapaksa, no run, back of a length on off, Rajapaksa steers to backward point ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Mohit Sharma,0,0,Back of Length
10.3," Mohit Sharma to Jitesh Sharma, 1 run, slower ball short of length delivery just outside off, Jitesh Sharma drags the pull to deep square leg ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Mohit Sharma,1,0,Short
10.2," Mohit Sharma to Rajapaksa, 1 run, short of length on off, Rajapaksa whips it to deep square leg ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Mohit Sharma,1,0,Short
10.1," Mohit Sharma to Rajapaksa, no run, starts well with a back of a length delivery on the stumps, Rajapaksa is rushed on the short-arm jab, misses, rapped on the front pad, certainly did pitch in line but was it too high? Saha thinks so and tells Pandya and Mohit Sharma the same. Looked certainly close. Oh replays show that it just pitched outside the leg-stump, fair enough ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Mohit Sharma,0,0,Back of Length
9.6," Alzarri Joseph to Jitesh Sharma, no run, 142.7kph, back of a length on middle, Jitesh hangs back and blocks ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,0,0,Back of Length
9.5," Alzarri Joseph to Jitesh Sharma, no run, 148.4kph, back of a length delivery outside off, Jitesh has a big waft at it and is beaten on the edge! ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,0,0,Back of Length
9.4," Alzarri Joseph to Rajapaksa, 1 run, good length delivery on leg, Rajapaksa tucks it through square leg ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Alzarri Joseph,1,0,Good
9.4," Alzarri Joseph to Rajapaksa, wide, down the leg-side, wide called ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Alzarri Joseph,wide,1,undefined
9.3," Alzarri Joseph to Jitesh Sharma, 1 run, 145kph, short of length into the body, Jitesh pulls it to deep midwicket ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,1,0,Short
9.2,"Alzarri Joseph to Jitesh Sharma, no run, very adventurous from Jitesh as he steps out against Joseph and looks to slog hard! Almost loses his off stump! Full delivery at high pace, Jitesh swings and misses, and it zips through to the keeper",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma,Alzarri Joseph,0,0,Full
9.1,"Alzarri Joseph to Rajapaksa, 1 run, just short of third man! 142kph short ball just outside off, Rajapaksa arches back and ramps it in the air. Doesn't get it as fine as he wanted to, and Tewatia moves quickly at third man to his right. But it goes to him on the bounce",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa,Alzarri Joseph,1,0,Short
8.6," Rashid Khan to Jitesh Sharma, no run, flat at the stumps, Jitesh punches firmly down the pitch and Rashid does well in followthrough to get a hand on it ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Rashid Khan,0,0,undefined
8.5," Rashid Khan to Jitesh Sharma, no run, flat googly on off, Jitesh blocks it from the crease ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Rashid Khan,0,0,undefined
8.4," Rashid Khan to Jitesh Sharma, FOUR, slightly short from Rashid and Jitesh is onto it! He thumps the pull over midwicket! ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Rashid Khan,4,0,Short
8.3," Rashid Khan to Jitesh Sharma, no run, googly on middle, Jitesh turns it to short midwicket ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Rashid Khan,0,0,Short
8.2," Rashid Khan to Jitesh Sharma, no run, now tries a reverse-paddle, but has to fetch it from outside leg. It rolls through to short third. Jitesh looks for a single but is sent back, and he makes it in time ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Rashid Khan,0,0,Short
8.1," Rashid Khan to Jitesh Sharma, FOUR, 96kph, length ball around middle and leg, Jitesh gets down low and paddles it fine. He uses the pace on it nicely and helps it away ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Rashid Khan,4,0,Good
7.6," Alzarri Joseph to Jitesh Sharma, 1 run, back of a length just outside off, Jitesh taps it to cover and charges for a single ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,1,0,Back of Length
7.5," Alzarri Joseph to Jitesh Sharma, no run, 146.7kph, short of length delivery just outside off, and it climbs on Jitesh as he looks to drive through the off-side! Can't do that against someone like Joseph who gets such steep bounce ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,0,0,Short
7.4," Alzarri Joseph to Rajapaksa, 1 run, 147.3kph, pitched up around middle and leg, Rajapaksa looks to drive and mistimes it off the inside half wide of mid-on ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Rajapaksa, Alzarri Joseph,1,0,undefined
7.3," Alzarri Joseph to Jitesh Sharma, 1 run, short of length just outside off, Jitesh opens the face and runs it down to third man ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,1,0,Short
7.2," Alzarri Joseph to Jitesh Sharma, no run, fiery stuff from Joseph! Sharp lifter around off, Jitesh jumps up and then swiftly arches back to get out of the way of this thunderbolt ",1st Inns,18t,Punjab Kings,Gujarat Titans,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Bhanuka Rajapaksa, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rishi Dhawan, Arshdeep Singh","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma, Joshua Little","Punjab Kings Subs: Sikandar Raza, Harpreet Singh Bhatia, Rahul Chahar, Atharva Taide, Gurnoor Brar.","Gujarat Titans Subs: Vijay Shankar, Shivam Mavi, Jayant Yadav, Abhinav Manohar, Srikar Bharat.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Mohit Sharma,GT,field,PBKS,GT,Jitesh Sharma, Alzarri Joseph,0,0,undefined
