ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
18.5," Jansen to Rinku Singh, wide, Jansen tries another slower one but gets it awry. It's beyond the tramline and a wide is called ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Rinku Singh, Jansen,wide,1,undefined,wide,,wide,,
18.4," Jansen to Russell, 1 run, a low-full toss on off, Russell whips it over mid-wicket. The fielder in the deep moves to his left to stop it ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Russell, Jansen,1,0,Full,off side,mid-wicket,,,
18.3," Jansen to Russell, FOUR, smart batting from Russell! Expected the short ball and was waiting for it. It's slower as well which allows him to make a bit of room. He upper cuts it over backward point for a boundary ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Russell, Jansen,4,0,Short,undefined,backward point,Cut,,
18.2," Jansen to Russell, SIX, in the arc, out of the park! Fuller length ball on leg, Russell clears his front leg and heaves it over mid-wicket. Not off the meat of the bat but this man has immense power and clears the fence ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Russell, Jansen,6,0,Full,leg side,mid-wicket,,,
18.1," Jansen to Russell, no run, an off-cutter that pitches and grips, Russell is early into his pull shot and is beaten ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Russell, Jansen,0,0,undefined,undefined,,beaten,,
17.6," Meredith to Rinku Singh, no run, on a length well outside off, Rinku Singh tries to reach to it but doesn't play a shot. He looks at the umpire asking for a wide. He doesn't take the review. A wicket and 5 off the over ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Rinku Singh, Meredith,0,0,Good,off side,,,,
17.5," Meredith to Rinku Singh, no run, pacy full ball around off, Rinku Singh kneels down and tries to scoop it behind but is hit on the pads. A stifled appeal for an lbw but impact seemed to be outside off. Sky asked his players whether to take a review and he was told not to ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Rinku Singh, Meredith,0,0,Full,stump line,,,,
17.4," Meredith to Russell, 1 run, yorker length ball around off, Russell can't get underneath it as he jams it out to long-on for a single ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Russell, Meredith,1,0,yorker,undefined,long-on,,,
17.3," Meredith to Russell, no run, another dot! Short ball on middle, Russell ducks under it ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Russell, Meredith,0,0,Short,stump line,,,,
17.2," Meredith to Venkatesh Iyer, out Caught by Jansen!! Venkatesh Iyer departs after a fantastic knock! He premeditates and switches his stance. Gets a low full-toss outside off. Tries to reverse hit it over short third man but doesn't get the elevation. Jansen catches it safely. He has single-handedly brought KKR in this position. Venkatesh Iyer c Jansen b Meredith 104(51) [4s-6 6s-9] ",1st Inns,22nd,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Cameron Green, Tilak Varma, Suryakumar Yadav(c), Tim David, Nehal Wadhera, Arjun Tendulkar, Hrithik Shokeen, Piyush Chawla, Duan Jansen, Riley Meredith","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, N Jagadeesan, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Umesh Yadav, Lockie Ferguson, Varun Chakaravarthy","Mumbai Indians Subs: Rohit Sharma, Ramandeep Singh, Arshad Khan, Vishnu Vinod, Kumar Kartikeya","Kolkata Knight Riders Subs: Suyash Sharma, David Wiese, Anukul Roy, Mandeep Singh, Vaibhav Arora",IPL,2023,"Wankhede Stadium,Mumbai","Apr 16,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 5 wkts,Venkatesh Iyer,MI,field,KKR,MI,Venkatesh Iyer, Meredith,out,out,Full toss,off side,short third man,switch hi,,"Catch out , jansen"
