ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
18.2," Jofra Archer to Jitesh Sharma, 1 run, a searing yorker at 143kph around off, whipped to deep mid-wicket ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Jitesh Sharma, Jofra Archer,1,0,yorker,undefined,mid-wicket,,143.0,
18.1," Jofra Archer to Sam Curran, 1 run, Sam Curran backs away and Jofra Archer bowls a length ball on off, punched away to long-off for a run ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Sam Curran, Jofra Archer,1,0,Good,off side,long-off,,,
17.6," Green to Jitesh Sharma, SIX, another one! Pitched up ball, Jitesh Sharma smashes it over long-off once again for a six. 25 from the over, what a turnaround this has been for PBKS ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Jitesh Sharma, Green,6,0,undefined,undefined,long-off,,,
17.5," Green to Jitesh Sharma, SIX, Jitesh Sharma does not need any sighters! A length ball outside off, Jitesh Sharma with a free flow of the bat flat-bats it and manages to clear the long-off fence ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Jitesh Sharma, Green,6,0,Good,off side,long-off,,,
17.4," Green to Harpreet Singh, out Bowled!! Green finally brings an end to the onslaught! Much-needed wicket for MI. Yorker length ball, tailing in from round the wicket, Harpreet Singh looks to carve it away but only manages an under-edge that crashes into the stumps. A decent hand from Harpreet Singh comes to an end. Harpreet Singh b Green 41(28) [4s-4 6s-2] ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Harpreet Singh, Green,out,out,yorker,undefined,,edge,,bowled
17.3," Green to Sam Curran, 1 run, Sam Curran backs away again and Green follows him with a length ball. Punched to long-on for a run, Harpreet Singh wants the second but it is not on ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Sam Curran, Green,1,0,Good,undefined,long-on,,,
17.2," Green to Sam Curran, SIX, can't bowl there Green! Right in the slot for Sam Curran. He backs away and hammers it down the ground. Straight as an arrow and he gets the desired result ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Sam Curran, Green,6,0,Slot,undefined,Straight,,,
17.1," Green to Sam Curran, SIX, crunched! A good length ball outside off, Sam Curran flat-bats it over deep extra cover for another maximum. A good catch in the crowd by a gentleman ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Sam Curran, Green,6,0,Good,off side,deep extra cover,,,
16.6," Jofra Archer to Harpreet Singh, no run, another yorker length ball on off, Harpreet Singh can only bunt it back to Jofra Archer. Four pinpoint yorkers but the other two balls cost Jofra Archer in this over ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Harpreet Singh, Jofra Archer,0,0,yorker,off side,,,,
16.5," Jofra Archer to Sam Curran, 1 run, another brilliant yorker, tailing in, jammed off the inner half of the bat towards short fine leg for a brisk single ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Sam Curran, Jofra Archer,1,0,yorker,undefined,short fine leg,,,
16.4," Jofra Archer to Harpreet Singh, 1 run, a pinpoint yorker on middle, Harpreet Singh can only dig it out past the dive of Ishan Kishan towards third man ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Harpreet Singh, Jofra Archer,1,0,yorker,stump line,third man,,,
16.3," Jofra Archer to Harpreet Singh, SIX, boom goes Harpreet Singh! A shortish ball on leg, doesn't rise up much. Harpreet Singh nails the pull over deep backward square leg for a six ",1st Inns,31st,Mumbai Indians,Punjab Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Tilak Varma, Arjun Tendulkar, Hrithik Shokeen, Jofra Archer, Piyush Chawla, Jason Behrendorff","Punjab Kings (Playing XI): Atharva Taide, Prabhsimran Singh, Matthew Short, Liam Livingstone, Sam Curran(c), Jitesh Sharma(w), Harpreet Singh Bhatia, Shahrukh Khan, Harpreet Brar, Rahul Chahar, Arshdeep Singh","Mumbai Indians Subs: Ramandeep Singh , Kumar Kartikeya, Shams Mulani, Vishnu Vinod, Nehal Wadhera","Punjab Kings Subs: Nathan Ellis, Mohit Rathee, Sikandar Raza, Rishi Dhawan, Gurnoor Brar",IPL,2023,"Wankhede Stadium,Mumbai","Apr 22,2023",Mumbai Indians have won the toss and have opted to field,Punjab Kings won by 13 runs,Sam Curran,MI,field,PBKS,MI,Harpreet Singh, Jofra Archer,6,0,Short,leg side,deep backward square,pull shot,,
